,ID,Severity_Binary,Start_Lat,Start_Lng,Distance(mi),Temperature(F),Humidity(%),Sunrise_Sunset,Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Traffic_Signal,Junction,Crossing,Hour,Day,Month,Year
200,A-201,0,39.72757,-84.13549,0.0,31.1,88.0,Day,29.86,6.0,5.8,,Other,0,0,0,11,16,2,2016
201,A-202,1,40.09917100000001,-83.134499,0.01,32.0,92.0,Day,29.78,2.5,11.5,,Other,0,0,0,11,16,2,2016
202,A-203,1,38.455898,-81.93562299999998,0.01,35.1,89.0,Day,29.81,2.0,9.2,,Other,0,0,0,13,16,2,2016
203,A-204,0,39.764778,-84.177193,0.01,32.4,79.0,Day,29.81,10.0,8.1,,Other,1,0,0,14,16,2,2016
204,A-205,1,40.016014,-82.903442,0.01,32.0,75.0,Day,29.82,7.0,9.2,0.0,Other,0,1,0,16,16,2,2016
205,A-206,0,39.686901,-83.911812,0.01,30.4,90.0,Night,30.08,10.0,3.5,,Other,1,0,1,5,17,2,2016
206,A-207,0,39.74403,-84.214638,0.01,30.0,88.0,Night,30.07,6.0,6.9,,Other,0,0,0,5,17,2,2016
207,A-208,0,39.955738000000004,-83.002953,0.01,28.4,80.0,Night,30.05,7.0,6.9,,Other,1,0,1,6,17,2,2016
208,A-209,0,38.98587,-84.052551,0.01,30.9,91.0,Night,30.07,7.0,3.5,,Other,0,0,0,6,17,2,2016
209,A-210,0,41.12336,-81.652626,0.01,28.0,81.0,Night,30.03,7.0,5.8,0.0,Other,0,0,0,6,17,2,2016
210,A-211,1,41.403664,-82.13942,0.01,28.0,85.0,Night,30.03,6.0,6.9,,Other,0,0,0,7,17,2,2016
211,A-212,1,39.719009,-84.21461500000002,0.01,30.0,82.0,Night,30.07,5.0,5.8,,Other,0,0,0,7,17,2,2016
212,A-213,1,41.063995,-81.57294499999998,0.01,28.0,81.0,Day,30.03,7.0,5.8,0.0,Other,0,0,0,7,17,2,2016
213,A-214,0,39.741764,-84.209923,0.0,30.0,92.0,Day,30.14,3.0,8.1,,Other,0,0,0,7,17,2,2016
214,A-215,1,39.933803999999995,-82.78944399999997,0.01,30.0,79.0,Day,30.08,7.0,3.5,,Other,0,0,0,7,17,2,2016
215,A-216,0,39.673203,-84.221886,0.01,30.0,85.0,Day,30.12,3.0,4.6,,Other,1,0,0,7,17,2,2016
216,A-217,0,38.997852,-84.043739,1.73,31.1,92.0,Day,30.11,7.0,6.9,,Other,0,0,0,7,17,2,2016
217,A-218,0,40.080402,-82.87745699999998,0.01,30.2,75.0,Day,30.08,5.0,6.9,,Other,0,0,0,7,17,2,2016
218,A-219,1,41.04023,-81.608711,0.01,28.0,81.0,Day,30.06,6.0,4.6,,Other,0,1,0,7,17,2,2016
219,A-220,0,39.749664,-84.201012,0.0,30.7,90.0,Day,30.14,4.0,5.8,,Other,0,0,0,8,17,2,2016
220,A-221,0,39.749916,-84.139359,0.01,30.7,90.0,Day,30.14,4.0,5.8,,Other,0,0,0,8,17,2,2016
221,A-222,1,41.039204,-81.631744,0.01,28.4,80.0,Day,30.02,6.0,6.9,,Other,0,0,0,7,17,2,2016
222,A-223,0,40.993484,-82.03600300000002,0.0,27.0,85.0,Day,30.08,4.0,9.2,,Other,0,0,0,8,17,2,2016
223,A-224,1,41.407391,-81.64676700000003,0.01,30.0,82.0,Day,30.05,6.0,10.4,0.0,Snow,0,0,0,8,17,2,2016
224,A-225,0,39.732440999999994,-84.224243,0.01,30.0,96.0,Day,30.18,2.5,8.1,,Other,0,0,0,8,17,2,2016
225,A-226,1,39.773193,-84.187454,0.01,31.1,92.0,Day,30.18,6.0,5.8,,Other,0,0,0,8,17,2,2016
226,A-227,0,39.792931,-84.215195,0.01,32.0,88.0,Day,30.2,4.0,5.8,,Other,0,0,0,10,17,2,2016
227,A-228,1,39.948299,-82.047081,0.01,33.1,72.0,Day,30.16,5.0,5.8,,Other,0,0,0,10,17,2,2016
228,A-229,0,39.67263,-84.216522,0.0,32.0,82.0,Day,30.18,4.0,5.8,,Other,0,0,0,10,17,2,2016
229,A-230,0,41.172302,-83.64917,0.01,33.1,82.0,Day,30.14,3.0,12.7,,Other,0,0,0,10,17,2,2016
230,A-231,0,39.615208,-84.22731800000003,0.01,35.1,67.0,Day,30.23,9.0,3.5,,Other,1,0,1,12,17,2,2016
231,A-232,0,39.790603999999995,-84.25140400000002,0.01,36.0,59.0,Day,30.23,10.0,10.4,,Cloudy,0,0,0,13,17,2,2016
232,A-233,0,39.968788,-83.003754,0.0,35.1,61.0,Day,30.26,9.0,12.7,,Other,1,0,1,17,17,2,2016
233,A-234,0,39.905334,-82.968689,0.01,31.1,69.0,Night,30.39,10.0,3.5,,Other,0,0,0,4,18,2,2016
234,A-235,0,39.855103,-84.183678,0.01,27.0,81.0,Night,30.45,7.0,8.1,,Cloudy,1,0,0,5,18,2,2016
235,A-236,0,41.414131,-81.632141,0.01,19.0,71.0,Night,30.52,10.0,5.8,,Clear,1,0,0,6,18,2,2016
236,A-237,1,39.933803999999995,-82.78944399999997,0.01,28.0,78.0,Night,30.48,9.0,5.8,,Other,0,0,0,7,18,2,2016
237,A-238,1,41.063995,-81.57294499999998,0.01,3.9,91.0,Day,30.49,1.8,8.1,,Clear,0,0,0,7,18,2,2016
238,A-239,1,39.75782,-83.303154,0.01,23.0,86.0,Day,30.48,7.0,8.1,,Cloudy,0,0,0,7,18,2,2016
239,A-240,1,41.42181,-81.734482,0.01,12.9,88.0,Day,30.58,8.0,3.5,,Clear,0,0,0,7,18,2,2016
240,A-241,1,41.422199,-81.843018,0.01,12.9,88.0,Day,30.58,8.0,3.5,,Clear,0,0,0,7,18,2,2016
241,A-242,1,39.819839,-84.189087,0.01,26.1,81.0,Day,30.5,5.0,8.1,,Other,0,0,0,7,18,2,2016
242,A-243,0,39.745734999999996,-84.120644,0.01,25.9,86.0,Day,30.5,10.0,8.1,,Cloudy,0,0,0,8,18,2,2016
243,A-244,1,40.004749,-82.867638,0.01,27.0,75.0,Day,30.51,7.0,3.5,,Cloudy,0,0,0,8,18,2,2016
244,A-245,0,39.626396,-84.20768699999998,0.01,27.0,78.0,Day,30.48,5.0,3.5,,Other,0,0,0,8,18,2,2016
245,A-246,0,39.761005,-84.15855400000002,0.01,25.9,86.0,Day,30.5,10.0,8.1,,Cloudy,0,0,0,8,18,2,2016
246,A-247,0,39.765377,-84.155914,0.0,25.9,86.0,Day,30.5,10.0,8.1,,Cloudy,0,0,0,8,18,2,2016
247,A-248,1,39.936871000000004,-82.936317,0.01,27.0,75.0,Day,30.51,7.0,3.5,,Cloudy,0,0,0,8,18,2,2016
248,A-249,1,41.420666,-81.81644399999998,0.01,16.0,81.0,Day,30.62,10.0,6.9,,Clear,0,0,0,8,18,2,2016
249,A-250,0,39.607605,-84.15598299999998,0.0,28.9,75.0,Day,30.5,6.0,8.1,,Other,0,0,0,8,18,2,2016
250,A-251,0,39.819809,-84.18710300000002,0.0,30.9,79.0,Day,30.51,5.0,3.5,,Other,1,0,0,8,18,2,2016
251,A-252,1,41.371895,-81.820786,0.01,16.0,81.0,Day,30.62,10.0,6.9,,Clear,0,0,0,8,18,2,2016
252,A-253,0,39.999187,-83.075813,0.01,27.0,85.0,Day,30.53,8.0,6.9,,Clear,1,0,0,8,18,2,2016
253,A-254,0,39.741695,-84.163101,0.0,30.4,82.0,Day,30.52,10.0,8.1,,Cloudy,0,0,0,8,18,2,2016
254,A-255,1,39.917412,-83.014236,0.01,26.6,80.0,Day,30.5,7.0,8.1,,Clear,0,0,0,9,18,2,2016
255,A-256,0,41.423275,-81.76001,0.01,16.0,81.0,Day,30.62,10.0,6.9,,Clear,1,0,0,9,18,2,2016
256,A-257,1,39.993843,-82.985054,0.01,30.0,72.0,Day,30.53,7.0,6.9,,Cloudy,0,0,0,9,18,2,2016
257,A-258,1,41.36974,-81.821457,0.01,21.9,63.0,Day,30.62,10.0,8.1,,Clear,0,0,0,9,18,2,2016
258,A-259,1,41.420506,-81.816078,0.01,21.9,63.0,Day,30.62,10.0,8.1,,Clear,0,0,0,9,18,2,2016
259,A-260,1,41.407391,-81.64676700000003,0.01,24.1,62.0,Day,30.59,10.0,5.8,,Clear,0,0,0,9,18,2,2016
260,A-261,0,39.869960999999996,-84.137642,0.01,30.4,82.0,Day,30.52,10.0,8.1,,Cloudy,0,0,0,9,18,2,2016
261,A-262,1,39.75782,-83.303154,0.01,32.0,75.0,Day,30.51,7.0,5.8,,Cloudy,0,0,0,10,18,2,2016
262,A-263,1,39.84182,-84.18960600000003,0.01,39.0,60.0,Day,30.53,9.0,8.1,,Cloudy,1,0,0,11,18,2,2016
263,A-264,0,39.695045,-84.10419499999998,0.0,37.9,57.0,Day,30.47,10.0,9.2,,Clear,0,0,0,13,18,2,2016
264,A-265,0,39.754222999999996,-84.224075,0.01,39.9,53.0,Day,30.45,10.0,10.4,,Cloudy,1,0,0,15,18,2,2016
265,A-266,0,39.759544,-84.191811,0.01,39.9,53.0,Day,30.45,10.0,10.4,,Cloudy,1,0,1,15,18,2,2016
266,A-267,0,39.755565999999995,-84.180534,0.01,39.9,53.0,Day,30.45,10.0,10.4,,Cloudy,0,0,0,15,18,2,2016
267,A-268,1,39.960938,-84.189583,0.01,37.9,60.0,Day,30.41,10.0,18.4,,Other,0,0,0,16,18,2,2016
268,A-269,0,39.609039,-84.155869,0.0,37.9,55.0,Day,30.41,10.0,16.1,,Clear,0,0,0,16,18,2,2016
269,A-270,1,39.953472,-82.960274,0.01,35.1,57.0,Day,30.47,9.0,6.9,,Other,0,0,0,17,18,2,2016
270,A-271,0,40.106297,-83.036079,0.01,36.0,59.0,Day,30.43,10.0,10.4,,Clear,0,0,0,17,18,2,2016
271,A-272,0,39.812687,-84.22734799999998,0.01,39.9,63.0,Night,30.13,10.0,18.4,,Other,1,0,1,4,19,2,2016
272,A-273,0,39.724258,-84.213142,0.01,39.9,60.0,Night,30.12,10.0,11.5,,Clear,0,0,0,4,19,2,2016
273,A-274,0,39.929553999999996,-82.995773,0.01,35.4,68.0,Night,30.18,10.0,9.2,,Clear,0,0,1,5,19,2,2016
274,A-275,1,39.976397999999996,-83.119225,0.01,34.9,70.0,Night,30.16,10.0,10.4,,Clear,0,0,0,5,19,2,2016
275,A-276,0,39.915928,-82.98246800000003,0.01,35.4,68.0,Night,30.15,10.0,6.9,,Clear,0,0,0,6,19,2,2016
276,A-277,0,39.009884,-84.173073,0.01,43.5,57.0,Night,30.11,10.0,12.7,,Clear,1,0,0,6,19,2,2016
277,A-278,0,39.737701,-84.134987,0.0,41.0,61.0,Night,30.1,10.0,10.4,,Clear,0,0,0,6,19,2,2016
278,A-279,0,39.974284999999995,-82.961174,0.0,36.0,57.0,Night,30.16,10.0,12.7,,Cloudy,1,0,0,7,19,2,2016
279,A-280,0,40.152611,-82.686996,0.01,37.0,57.0,Day,30.15,10.0,12.7,,Other,0,0,0,7,19,2,2016
280,A-281,0,39.786629,-84.18869000000002,0.01,42.8,60.0,Day,30.08,10.0,10.4,,Cloudy,1,0,1,7,19,2,2016
281,A-282,0,40.016937,-83.156601,0.01,37.0,62.0,Day,30.12,10.0,11.5,,Clear,1,0,0,7,19,2,2016
282,A-283,0,40.003746,-83.15389300000002,0.01,37.0,62.0,Day,30.12,10.0,11.5,,Clear,1,0,1,7,19,2,2016
283,A-284,1,39.736061,-84.093002,0.01,42.8,60.0,Day,30.08,10.0,10.4,,Cloudy,0,0,0,7,19,2,2016
284,A-285,0,41.375961,-83.647453,0.0,43.0,53.0,Day,29.98,10.0,19.6,,Clear,0,0,1,8,19,2,2016
285,A-286,1,39.953648,-82.960373,0.01,37.0,57.0,Day,30.15,10.0,12.7,,Other,0,0,0,8,19,2,2016
286,A-287,0,39.767757,-84.231712,0.0,47.7,52.0,Day,30.06,10.0,17.3,,Other,0,0,0,8,19,2,2016
287,A-288,0,39.800312,-84.218811,0.0,48.0,52.0,Day,30.03,10.0,27.6,,Other,0,0,0,8,19,2,2016
288,A-289,0,39.754055,-84.17588,0.01,47.7,52.0,Day,30.06,10.0,17.3,,Other,0,0,0,8,19,2,2016
289,A-290,0,39.712257,-84.201782,0.0,49.6,50.0,Day,30.03,10.0,23.0,,Other,0,0,0,10,19,2,2016
290,A-291,0,39.759201000000004,-84.149101,0.0,53.8,45.0,Day,29.97,10.0,25.3,,Cloudy,0,0,0,11,19,2,2016
291,A-292,0,39.759471999999995,-84.243698,0.0,57.0,44.0,Day,29.91,10.0,27.6,,Cloudy,0,0,0,11,19,2,2016
292,A-293,0,39.797668,-84.217506,0.01,57.0,44.0,Day,29.91,10.0,27.6,,Cloudy,0,0,0,11,19,2,2016
293,A-294,0,39.763664,-84.193298,0.01,59.4,37.0,Day,29.93,10.0,29.9,,Clear,1,0,1,11,19,2,2016
294,A-295,0,39.758121,-84.191414,0.01,59.4,37.0,Day,29.93,10.0,29.9,,Clear,1,0,1,11,19,2,2016
295,A-296,1,40.266498999999996,-82.927544,0.01,46.4,57.0,Day,29.95,10.0,18.4,,Clear,0,0,0,11,19,2,2016
296,A-297,0,40.099384,-83.155396,0.01,57.0,47.0,Day,29.81,10.0,21.9,,Other,0,0,0,15,19,2,2016
297,A-298,0,39.981926,-83.046265,0.01,57.0,47.0,Day,29.81,10.0,21.9,,Other,0,0,0,15,19,2,2016
298,A-299,0,39.786633,-84.170837,0.01,65.1,34.0,Day,29.79,10.0,24.2,,Clear,1,0,1,15,19,2,2016
299,A-300,0,39.765259,-84.13780200000002,0.01,65.1,34.0,Day,29.79,10.0,24.2,,Clear,1,0,0,16,19,2,2016
300,A-301,1,40.10564,-82.949692,1.28,57.0,49.0,Day,29.82,10.0,15.0,,Clear,0,0,0,17,19,2,2016
301,A-302,0,39.762531,-84.1427,0.01,29.5,94.0,Night,30.14,10.0,5.8,,Clear,0,0,0,5,22,2,2016
302,A-303,0,41.428753,-83.61036700000002,0.0,28.0,85.0,Night,30.21,10.0,5.8,,Clear,0,0,0,6,22,2,2016
303,A-304,0,39.985336,-82.78984100000002,0.01,30.9,82.0,Night,30.16,10.0,3.5,,Cloudy,0,0,0,6,22,2,2016
304,A-305,0,39.955517,-82.87687700000002,0.01,30.9,82.0,Night,30.16,10.0,3.5,,Cloudy,1,0,0,7,22,2,2016
305,A-306,0,39.858089,-82.827904,0.01,32.0,91.0,Night,30.15,10.0,5.8,,Other,0,0,0,7,22,2,2016
306,A-307,0,39.763615,-84.142586,0.0,28.4,93.0,Day,30.17,10.0,2.3,,Fog,0,0,0,7,22,2,2016
307,A-308,1,39.933803999999995,-82.78944399999997,0.01,33.1,85.0,Day,30.17,10.0,6.9,,Other,0,0,0,7,22,2,2016
308,A-309,0,40.136345,-83.00573,0.01,28.9,96.0,Day,30.18,10.0,3.5,,Clear,0,0,0,7,22,2,2016
309,A-310,0,39.765159999999995,-84.157234,0.01,27.9,97.0,Day,30.18,10.0,3.5,,Clear,1,0,0,7,22,2,2016
310,A-311,0,39.772438,-84.14218100000002,0.0,27.9,97.0,Day,30.18,10.0,3.5,,Clear,0,0,0,7,22,2,2016
311,A-312,0,39.981968,-83.008698,0.0,32.0,82.0,Day,30.17,10.0,8.1,,Cloudy,0,0,1,8,22,2,2016
312,A-313,0,39.232101,-84.16014100000002,0.01,32.5,94.0,Day,30.14,10.0,4.6,,Clear,1,0,1,8,22,2,2016
313,A-314,1,40.061661,-82.99807,0.01,28.9,96.0,Day,30.18,10.0,3.5,,Clear,0,0,0,8,22,2,2016
314,A-315,1,40.082397,-82.906921,0.01,35.1,76.0,Day,30.17,10.0,5.8,,Cloudy,0,0,0,8,22,2,2016
315,A-316,0,39.317173,-84.220894,0.01,36.0,79.0,Day,30.17,10.0,3.5,,Clear,0,0,0,8,22,2,2016
316,A-317,0,39.690781,-84.205147,0.0,34.0,79.0,Day,30.16,10.0,9.2,,Clear,0,0,0,9,22,2,2016
317,A-318,0,39.803726,-84.18514300000002,0.0,33.1,89.0,Day,30.18,10.0,6.9,,Cloudy,0,0,0,9,22,2,2016
318,A-319,0,39.838778999999995,-84.25831600000002,0.01,36.0,82.0,Day,30.18,10.0,8.1,,Cloudy,0,0,0,9,22,2,2016
319,A-320,0,39.76144,-84.167038,0.0,37.0,77.0,Day,30.18,10.0,5.8,,Clear,0,0,0,9,22,2,2016
320,A-321,0,39.740906,-84.182121,0.01,37.0,77.0,Day,30.18,10.0,5.8,,Clear,1,0,1,10,22,2,2016
321,A-322,0,39.81963,-84.198273,0.01,36.0,82.0,Day,30.18,10.0,8.1,,Cloudy,1,0,0,10,22,2,2016
322,A-323,0,39.79969000000001,-84.186996,0.0,41.0,62.0,Day,30.17,10.0,11.5,,Cloudy,1,0,0,10,22,2,2016
323,A-324,0,39.72364,-84.1418,0.01,42.8,57.0,Day,30.13,10.0,8.1,,Cloudy,0,0,0,11,22,2,2016
324,A-325,0,39.754055,-84.13889300000002,0.01,42.8,57.0,Day,30.13,10.0,8.1,,Cloudy,1,0,0,11,22,2,2016
325,A-326,0,39.831996999999994,-84.223694,0.01,43.0,53.0,Day,30.16,10.0,6.9,,Cloudy,0,0,0,11,22,2,2016
326,A-327,0,41.403744,-82.282776,0.01,41.0,62.0,Day,30.18,10.0,11.5,,Cloudy,0,0,0,14,22,2,2016
327,A-328,0,39.754055,-84.17588,0.01,48.7,47.0,Day,30.1,10.0,6.9,,Clear,0,0,0,15,22,2,2016
328,A-329,0,39.630444,-84.19626600000002,0.0,48.0,50.0,Day,30.06,10.0,5.8,,Clear,0,0,0,16,22,2,2016
329,A-330,0,39.801601,-84.194542,0.01,46.9,52.0,Day,30.09,10.0,9.2,,Cloudy,1,0,0,16,22,2,2016
330,A-331,0,39.752646999999996,-84.189774,0.01,47.5,49.0,Day,30.09,10.0,11.5,,Clear,1,0,1,16,22,2,2016
331,A-332,1,39.933803999999995,-82.78944399999997,0.01,30.9,72.0,Night,30.07,10.0,3.5,,Cloudy,0,0,0,6,23,2,2016
332,A-333,0,39.571163,-84.202606,0.0,30.0,69.0,Night,30.02,10.0,10.4,,Clear,1,0,1,7,23,2,2016
333,A-334,0,39.17505300000001,-84.236313,0.01,31.8,79.0,Night,30.0,10.0,3.5,,Clear,1,0,0,7,23,2,2016
334,A-335,0,39.977321999999994,-83.02109499999997,0.01,28.9,69.0,Day,30.07,10.0,6.9,,Clear,0,0,0,7,23,2,2016
335,A-336,0,39.175728,-84.180763,0.01,32.0,79.0,Day,29.98,10.0,5.8,,Clear,0,0,0,7,23,2,2016
336,A-337,0,39.68865200000001,-84.127998,0.01,30.9,67.0,Day,30.01,10.0,10.4,,Clear,1,0,1,7,23,2,2016
337,A-338,0,39.628288,-84.226151,0.01,30.9,67.0,Day,30.01,10.0,10.4,,Clear,1,0,0,8,23,2,2016
338,A-339,1,39.96764,-83.06081400000002,0.01,33.8,65.0,Day,30.01,10.0,8.1,,Clear,0,0,0,8,23,2,2016
339,A-340,0,39.797958,-84.255135,0.01,35.1,61.0,Day,30.09,10.0,9.2,,Cloudy,1,0,0,8,23,2,2016
340,A-341,0,39.783669,-84.155045,0.01,38.3,53.0,Day,30.08,10.0,11.5,,Clear,0,0,0,9,23,2,2016
341,A-342,0,39.989044,-83.049088,0.01,39.9,55.0,Day,30.09,10.0,8.1,,Clear,1,0,0,9,23,2,2016
342,A-343,0,39.819721,-84.191528,0.01,39.0,55.0,Day,30.08,10.0,15.0,,Cloudy,1,0,0,9,23,2,2016
343,A-344,0,39.783089000000004,-84.188911,0.01,48.4,46.0,Day,30.04,10.0,8.1,,Clear,1,0,1,11,23,2,2016
344,A-345,0,39.590527,-84.17076899999998,0.01,54.0,51.0,Day,29.95,10.0,11.5,,Clear,0,0,0,13,23,2,2016
345,A-346,1,41.40274,-81.817856,0.01,36.0,70.0,Day,30.07,10.0,15.0,,Cloudy,0,1,0,16,23,2,2016
346,A-347,1,40.039909,-82.99683399999998,0.01,53.1,52.0,Day,29.92,10.0,8.1,,Other,0,0,0,17,23,2,2016
347,A-348,1,39.972336,-82.983917,0.01,53.1,52.0,Day,29.92,10.0,8.1,,Other,0,0,0,17,23,2,2016
348,A-349,1,40.00164,-82.923073,0.01,53.1,52.0,Night,29.92,10.0,8.1,,Other,0,0,0,18,23,2,2016
349,A-350,1,39.902088,-82.898178,0.01,50.0,64.0,Night,29.88,10.0,8.1,,Other,0,0,0,19,23,2,2016
350,A-351,1,39.833824,-83.100853,0.01,44.6,73.0,Night,29.84,10.0,9.2,,Cloudy,0,0,0,22,23,2,2016
351,A-352,0,39.713467,-84.216095,0.01,41.0,93.0,Night,29.43,4.0,20.7,0.0,Rain,1,0,0,5,24,2,2016
352,A-353,0,39.640202,-84.235283,0.01,42.1,89.0,Night,29.4,3.0,17.3,0.06,Rain,1,0,1,5,24,2,2016
353,A-354,1,39.733723,-84.204971,0.01,37.9,100.0,Night,29.46,2.5,21.9,0.18,Rain,0,0,0,5,24,2,2016
354,A-355,1,41.351006,-83.622826,0.01,33.1,85.0,Night,29.72,3.0,15.0,0.05,Rain,0,0,0,6,24,2,2016
355,A-356,1,39.845287,-83.993217,0.01,39.2,100.0,Night,29.45,6.0,18.4,0.16,Rain,0,0,0,6,24,2,2016
356,A-357,0,39.607788,-84.228088,0.01,42.1,92.0,Night,29.37,4.0,13.8,0.09,Rain,1,0,1,6,24,2,2016
357,A-358,0,39.873238,-84.13720699999998,0.01,40.6,99.0,Night,29.4,9.0,9.2,0.1,Rain,1,0,0,6,24,2,2016
358,A-359,0,40.058132,-82.922752,0.01,42.8,87.0,Night,29.47,9.0,8.1,0.05,Rain,1,0,0,6,24,2,2016
359,A-360,1,41.420975,-81.689758,0.01,33.8,100.0,Night,29.66,2.5,15.0,0.11,Rain,0,0,0,6,24,2,2016
360,A-361,1,39.788414,-84.183693,0.94,40.6,99.0,Night,29.4,9.0,9.2,0.1,Rain,0,0,0,6,24,2,2016
361,A-362,0,39.836643,-84.060753,0.01,40.6,99.0,Night,29.4,9.0,9.2,0.1,Rain,0,0,0,7,24,2,2016
362,A-363,0,41.039829,-81.662872,0.01,39.9,86.0,Day,29.59,4.0,12.7,0.22,Rain,0,0,0,7,24,2,2016
363,A-364,0,38.581139,-82.00456199999998,0.01,49.0,100.0,Day,28.62,10.0,10.0,0.0,Cloudy,0,0,0,7,24,2,2016
364,A-365,0,39.754055,-84.17588,0.01,40.6,99.0,Day,29.4,9.0,9.2,0.1,Rain,0,0,0,7,24,2,2016
365,A-366,0,39.929844,-83.116486,0.01,42.8,100.0,Day,29.42,5.0,9.2,,Rain,0,0,0,7,24,2,2016
366,A-367,0,39.962146999999995,-83.092667,0.01,42.8,100.0,Day,29.42,5.0,9.2,,Rain,0,0,0,7,24,2,2016
367,A-368,0,39.697266,-84.218781,0.01,44.1,89.0,Day,29.32,5.0,16.1,0.04,Rain,0,0,0,7,24,2,2016
368,A-369,0,40.993092,-81.662689,0.01,39.9,89.0,Day,29.55,4.0,12.7,0.16,Rain,0,1,0,7,24,2,2016
369,A-370,1,39.845287,-83.993217,0.01,41.0,99.0,Day,29.37,3.0,15.0,0.08,Rain,0,0,0,7,24,2,2016
370,A-371,1,41.041447,-81.565163,0.01,39.9,89.0,Day,29.55,4.0,12.7,0.16,Rain,0,0,0,7,24,2,2016
371,A-372,1,41.407391,-81.64676700000003,0.01,35.1,92.0,Day,29.6,2.0,18.4,0.19,Rain,0,0,0,7,24,2,2016
372,A-373,1,41.037265999999995,-81.583786,0.01,39.9,89.0,Day,29.55,4.0,12.7,0.16,Rain,0,0,0,7,24,2,2016
373,A-374,0,39.59872100000001,-84.161491,0.01,44.1,93.0,Day,29.31,1.8,15.0,0.02,Rain,0,0,0,8,24,2,2016
374,A-375,0,40.018669,-81.565704,0.0,46.0,86.0,Day,29.46,7.0,11.5,0.08,Rain,0,0,0,7,24,2,2016
375,A-376,0,39.724251,-84.21315799999998,0.01,44.1,93.0,Day,29.31,1.8,15.0,0.02,Rain,0,0,0,8,24,2,2016
376,A-377,0,39.758556,-84.177246,0.01,41.0,99.0,Day,29.37,3.0,15.0,0.08,Rain,0,0,0,8,24,2,2016
377,A-378,0,39.790565,-84.25914,0.01,39.0,96.0,Day,29.33,1.8,15.0,0.05,Rain,0,0,0,8,24,2,2016
378,A-379,0,39.753105,-84.15158100000002,0.01,41.0,99.0,Day,29.37,3.0,15.0,0.08,Rain,0,0,0,8,24,2,2016
379,A-380,0,40.301411,-83.06575,0.01,41.0,93.0,Day,29.42,7.0,11.5,,Other,1,0,0,8,24,2,2016
380,A-381,0,39.732566999999996,-84.15900400000002,0.01,45.0,90.0,Day,29.29,2.0,16.1,0.06,Rain,1,0,0,8,24,2,2016
381,A-382,0,39.800358,-82.708252,0.01,48.0,89.0,Day,29.37,10.0,9.2,0.02,Other,0,0,0,8,24,2,2016
382,A-383,1,41.351006,-83.622826,0.01,35.1,89.0,Day,29.45,1.5,13.8,0.02,Rain,0,0,0,11,24,2,2016
383,A-384,0,39.790565,-84.25914,0.01,44.1,100.0,Day,29.24,8.0,9.2,0.01,Other,0,0,0,11,24,2,2016
384,A-385,0,39.753105,-84.15158100000002,0.01,50.0,100.0,Day,29.22,10.0,9.2,,Other,0,0,0,11,24,2,2016
385,A-386,1,40.11195,-83.016663,0.94,52.0,80.0,Day,29.17,10.0,18.4,0.05,Other,0,1,0,17,24,2,2016
386,A-387,0,38.892097,-84.208702,0.0,33.8,90.0,Night,29.62,10.0,15.0,,Other,0,0,0,6,25,2,2016
387,A-388,0,39.981602,-82.885704,0.0,30.2,93.0,Night,29.51,3.0,12.7,0.01,Snow,0,0,0,6,25,2,2016
388,A-389,0,41.337879,-82.216049,0.01,30.9,92.0,Day,29.45,0.5,23.0,0.01,Snow,0,0,0,7,25,2,2016
389,A-390,0,39.747112,-84.163826,0.01,33.4,90.0,Day,29.65,7.0,12.7,0.01,Snow,0,0,0,7,25,2,2016
390,A-391,1,40.087536,-82.98741899999997,0.01,32.0,88.0,Day,29.56,9.0,15.0,0.0,Other,0,0,0,8,25,2,2016
391,A-392,0,39.782368,-84.203339,0.01,33.1,89.0,Day,29.69,4.0,18.4,0.0,Snow,1,0,0,9,25,2,2016
392,A-393,1,39.87857800000001,-83.049774,0.01,33.8,87.0,Day,29.64,7.0,13.8,,Other,0,0,0,9,25,2,2016
393,A-394,0,39.669388,-84.22225999999998,0.01,33.1,85.0,Day,29.73,4.0,11.5,0.0,Snow,0,0,0,10,25,2,2016
394,A-395,0,39.626953,-84.212288,0.01,35.1,78.0,Day,29.79,2.5,18.4,0.0,Snow,0,0,0,12,25,2,2016
395,A-396,0,39.812687,-84.22734799999998,0.01,33.1,89.0,Day,29.89,5.0,20.7,0.0,Snow,1,0,1,16,25,2,2016
396,A-397,0,39.819839,-84.189087,0.01,33.1,89.0,Day,29.89,5.0,20.7,0.0,Snow,0,0,0,16,25,2,2016
397,A-398,0,39.953262,-83.01795200000002,0.01,32.0,50.0,Day,30.23,10.0,8.1,,Other,0,0,0,15,26,2,2016
398,A-399,0,39.739319,-84.157219,0.01,34.3,52.0,Day,30.25,10.0,9.2,,Other,0,0,0,15,26,2,2016
399,A-400,1,39.91468,-83.01690699999997,0.01,32.0,51.0,Day,30.21,10.0,9.2,,Other,0,0,0,16,26,2,2016
400,A-401,1,41.037647,-81.584183,0.01,28.9,67.0,Day,30.21,5.0,11.5,0.0,Snow,0,0,0,16,26,2,2016
401,A-402,0,39.798611,-84.207466,0.01,33.1,61.0,Day,30.24,10.0,10.4,,Other,1,0,0,16,26,2,2016
402,A-403,1,40.083206,-82.90679899999998,0.01,42.1,55.0,Night,30.04,10.0,6.9,,Cloudy,0,0,0,19,27,2,2016
